method,method_label,iteration,point_idx,global_id,v0_mean,tau,A,R_safety,density,flow_ratio,y_simulated,y_std,dist_to_bound,is_boundary
M2_n20,M2: MultiStart (n=20),3,8,M2_n20_i3_p8,1.6000,0.3000,10.0000,1.6000,1.0000,0.5000,10.4487,3.3127,0.0000,YES
M2_n20,M2: MultiStart (n=20),3,9,M2_n20_i3_p9,0.8000,0.8000,10.0000,0.8000,0.1000,0.5000,14.5350,1.6935,0.0000,YES
M2_n20,M2: MultiStart (n=20),3,10,M2_n20_i3_p10,0.8000,0.3000,40.0000,0.8000,0.1000,0.5000,13.3988,1.3876,0.0000,YES
M2_n20,M2: MultiStart (n=20),3,11,M2_n20_i3_p11,0.8000,0.8000,40.0000,1.6000,0.1000,0.0000,14.3450,1.7476,0.0000,YES
M2_n20,M2: MultiStart (n=20),3,12,M2_n20_i3_p12,0.8000,0.3000,40.0000,1.6000,0.1000,0.0000,13.3500,2.1321,0.0000,YES
M2_n20,M2: MultiStart (n=20),3,13,M2_n20_i3_p13,0.8000,0.3000,10.0000,0.8000,1.0000,0.5000,16.0082,0.8888,0.0000,YES
M2_n20,M2: MultiStart (n=20),3,14,M2_n20_i3_p14,0.8000,0.8000,10.0000,0.8000,1.0000,0.5000,18.0836,2.7970,0.0000,YES
M2_n20,M2: MultiStart (n=20),3,15,M2_n20_i3_p15,0.8000,0.3000,27.3084,0.8000,0.1000,0.5000,14.5963,1.8877,0.0000,YES
M2_n20,M2: MultiStart (n=20),3,16,M2_n20_i3_p16,1.0724,0.8000,13.6823,1.6000,0.1000,0.5000,11.0138,1.2112,0.0000,YES
M2_n20,M2: MultiStart (n=20),3,17,M2_n20_i3_p17,0.8000,0.8000,10.0000,1.6000,0.1000,0.0000,13.3288,1.6500,0.0000,YES
M2_n20,M2: MultiStart (n=20),3,18,M2_n20_i3_p18,0.8000,0.3000,23.0694,1.6000,0.1000,0.5000,15.0725,2.4086,0.0000,YES
M2_n20,M2: MultiStart (n=20),3,19,M2_n20_i3_p19,1.6000,0.3000,10.0000,1.6000,0.1000,0.0000,6.2150,0.2133,0.0000,YES
M2_n20,M2: MultiStart (n=20),3,20,M2_n20_i3_p20,1.6000,0.3000,24.5003,0.8000,1.0000,0.0000,6.2907,0.0807,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,1,M2_n50_i1_p1,0.8000,0.8000,40.0000,0.8000,1.0000,0.5000,21.0493,3.6783,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,2,M2_n50_i1_p2,0.8000,0.8000,40.0000,0.8000,1.0000,0.5000,21.5756,3.7059,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,3,M2_n50_i1_p3,0.8000,0.8000,40.0000,1.6000,1.0000,0.5000,25.8713,7.7808,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,4,M2_n50_i1_p4,0.8000,0.8000,40.0000,1.6000,1.0000,0.5000,22.7388,2.5110,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,5,M2_n50_i1_p5,0.8000,0.8000,40.0000,1.6000,1.0000,0.5000,22.6796,3.0572,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,6,M2_n50_i1_p6,0.8000,0.8000,10.0000,0.8000,1.0000,0.5000,16.5028,1.5351,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,7,M2_n50_i1_p7,0.8000,0.8000,10.0000,0.8000,1.0000,0.5000,19.5650,1.8241,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,8,M2_n50_i1_p8,0.8000,0.8000,10.0000,0.8000,1.0000,0.5000,19.4981,2.6509,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,9,M2_n50_i1_p9,0.8000,0.8000,10.0000,1.6000,1.0000,0.5000,19.8485,2.4160,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,10,M2_n50_i1_p10,0.8000,0.8000,10.0000,1.6000,1.0000,0.5000,22.3160,7.5588,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,11,M2_n50_i1_p11,0.8000,0.8000,10.0000,1.6000,1.0000,0.5000,18.1248,1.3307,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,12,M2_n50_i1_p12,0.8000,0.3000,10.0000,0.8000,1.0000,0.5000,16.4207,1.4365,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,13,M2_n50_i1_p13,0.8000,0.3000,10.0000,1.6000,1.0000,0.5000,18.5257,3.5181,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,14,M2_n50_i1_p14,0.8000,0.3000,10.0000,1.6000,1.0000,0.5000,18.6950,5.1608,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,15,M2_n50_i1_p15,0.8000,0.3000,40.0000,1.6000,1.0000,0.5000,22.2642,7.0614,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,16,M2_n50_i1_p16,0.8000,0.8000,40.0000,0.8000,0.1000,0.5000,13.7875,1.8353,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,17,M2_n50_i1_p17,0.8000,0.8000,40.0000,0.8000,0.1000,0.5000,15.1562,2.1230,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,18,M2_n50_i1_p18,0.8000,0.8000,10.0000,0.8000,0.1000,0.5000,14.0775,2.1483,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,19,M2_n50_i1_p19,0.8000,0.3000,10.0000,0.8000,0.1000,0.5000,13.1575,1.2936,0.0000,YES
M2_n50,M2: MultiStart (n=50),1,20,M2_n50_i1_p20,0.8000,0.3000,40.0000,0.8000,0.1000,0.5000,14.3488,2.2786,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,1,M2_n50_i2_p1,1.6000,0.8000,40.0000,1.6000,1.0000,0.5000,16.2775,4.3422,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,2,M2_n50_i2_p2,1.6000,0.8000,40.0000,1.6000,1.0000,0.5000,12.8600,3.6196,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,3,M2_n50_i2_p3,1.6000,0.8000,40.0000,1.6000,1.0000,0.5000,12.4268,3.5128,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,4,M2_n50_i2_p4,1.6000,0.8000,40.0000,0.8000,1.0000,0.5000,10.8033,2.4427,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,5,M2_n50_i2_p5,1.6000,0.3000,40.0000,1.6000,1.0000,0.5000,13.1451,5.1429,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,6,M2_n50_i2_p6,1.6000,0.3000,40.0000,1.6000,1.0000,0.5000,11.4147,2.5472,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,7,M2_n50_i2_p7,0.8000,0.8000,40.0000,0.8000,1.0000,0.0000,14.3523,1.1093,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,8,M2_n50_i2_p8,0.8000,0.8000,40.0000,1.6000,0.1000,0.0000,13.5000,1.9877,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,9,M2_n50_i2_p9,0.8000,0.8000,40.0000,1.6000,0.1000,0.0000,14.7363,3.0934,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,10,M2_n50_i2_p10,0.8000,0.8000,40.0000,1.6000,0.1000,0.0000,14.1463,1.9209,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,11,M2_n50_i2_p11,0.8000,0.8000,40.0000,0.8000,0.1000,0.0000,14.1363,2.5566,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,12,M2_n50_i2_p12,1.6000,0.3000,40.0000,0.8000,1.0000,0.5000,8.0870,0.7682,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,13,M2_n50_i2_p13,1.6000,0.3000,40.0000,0.8000,1.0000,0.5000,7.9785,1.0233,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,14,M2_n50_i2_p14,0.8000,0.3000,40.0000,1.6000,0.1000,0.0000,13.2113,1.5250,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,15,M2_n50_i2_p15,0.8000,0.3000,40.0000,1.6000,0.1000,0.0000,12.8700,1.5873,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,16,M2_n50_i2_p16,0.8000,0.3000,40.0000,0.8000,0.1000,0.0000,13.3338,1.5042,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,17,M2_n50_i2_p17,1.6000,0.8000,10.0000,1.6000,1.0000,0.5000,14.0614,3.4943,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,18,M2_n50_i2_p18,0.8000,0.8000,40.0000,1.6000,1.0000,0.0000,13.7173,0.6174,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,19,M2_n50_i2_p19,0.8000,0.8000,40.0000,1.6000,1.0000,0.0000,14.0853,0.9121,0.0000,YES
M2_n50,M2: MultiStart (n=50),2,20,M2_n50_i2_p20,0.8000,0.3000,40.0000,0.8000,1.0000,0.0000,13.5630,0.7220,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,1,M2_n50_i3_p1,0.8000,0.3000,40.0000,1.6000,1.0000,0.5000,21.2033,3.9373,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,2,M2_n50_i3_p2,0.8000,0.3000,40.0000,1.6000,1.0000,0.5000,18.9480,2.9539,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,3,M2_n50_i3_p3,0.8000,0.3000,40.0000,1.6000,1.0000,0.5000,19.1808,3.4773,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,4,M2_n50_i3_p4,0.8000,0.8000,10.0000,1.6000,0.1000,0.5000,15.5525,3.1772,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,5,M2_n50_i3_p5,0.8000,0.8000,10.0000,1.6000,0.1000,0.5000,15.1537,2.2657,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,6,M2_n50_i3_p6,0.8000,0.8000,10.0000,1.6000,0.1000,0.5000,16.2450,2.3431,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,7,M2_n50_i3_p7,0.8000,0.3000,10.0000,1.6000,0.1000,0.5000,14.3550,2.0312,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,8,M2_n50_i3_p8,1.6000,0.8000,10.0000,0.8000,1.0000,0.0000,6.2988,0.1555,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,9,M2_n50_i3_p9,0.8000,0.8000,40.0000,1.6000,0.1000,0.5000,15.5075,2.4017,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,10,M2_n50_i3_p10,0.8000,0.8000,40.0000,1.6000,0.1000,0.5000,15.0150,1.6379,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,11,M2_n50_i3_p11,1.6000,0.8000,10.0000,0.8000,0.1000,0.5000,7.2112,0.7991,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,12,M2_n50_i3_p12,1.6000,0.8000,10.0000,0.8000,0.1000,0.5000,6.9238,0.6254,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,13,M2_n50_i3_p13,0.8000,0.3000,40.0000,0.8000,1.0000,0.5000,16.3877,2.3816,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,14,M2_n50_i3_p14,0.8000,0.3000,40.0000,0.8000,1.0000,0.5000,16.5412,3.1748,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,15,M2_n50_i3_p15,1.6000,0.8000,10.0000,1.6000,1.0000,0.5000,12.7134,4.6647,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,16,M2_n50_i3_p16,1.6000,0.8000,10.0000,1.6000,1.0000,0.5000,14.0614,3.4943,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,17,M2_n50_i3_p17,1.6000,0.8000,40.0000,0.8000,1.0000,0.0000,6.2912,0.1350,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,18,M2_n50_i3_p18,1.6000,0.8000,10.0000,1.6000,0.1000,0.5000,8.1713,1.2283,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,19,M2_n50_i3_p19,1.6000,0.3000,40.0000,1.6000,0.1000,0.5000,7.3063,0.9096,0.0000,YES
M2_n50,M2: MultiStart (n=50),3,20,M2_n50_i3_p20,0.8000,0.3000,24.7222,1.6000,0.1000,0.5000,13.9962,1.9126,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,1,M2_Actual_i1_p1,0.8000,0.7707,33.2345,0.8600,0.9372,0.0363,15.8645,1.1887,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,2,M2_Actual_i1_p2,0.8000,0.7678,25.3615,1.5342,0.2582,0.4818,19.6850,2.5612,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,3,M2_Actual_i1_p3,0.8000,0.3540,35.2813,1.5247,0.9469,0.4786,18.5786,2.6714,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,4,M2_Actual_i1_p4,0.8000,0.3455,18.3708,1.5271,0.9388,0.4814,20.6750,3.9982,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,5,M2_Actual_i1_p5,0.8000,0.7715,36.2617,1.5351,0.9410,0.0428,16.1985,1.0328,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,6,M2_Actual_i1_p6,0.8000,0.7601,35.6293,0.8730,0.9351,0.4756,18.8423,2.7016,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,7,M2_Actual_i1_p7,0.8000,0.7567,14.2159,1.5289,0.9380,0.4802,21.4743,3.7794,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,8,M2_Actual_i1_p8,0.8000,0.7582,15.1796,0.8727,0.9432,0.4808,19.1552,2.1454,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,9,M2_Actual_i1_p9,1.6000,0.3481,36.4603,1.5562,0.9397,0.4819,14.4486,4.5940,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,10,M2_Actual_i1_p10,0.8000,0.3268,33.0858,1.5133,0.2680,0.4872,15.8287,2.4801,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,11,M2_Actual_i1_p11,0.8000,0.3367,34.2490,0.8543,0.1609,0.0285,13.7850,1.5373,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,12,M2_Actual_i1_p12,0.8000,0.5454,11.7302,1.5484,0.1271,0.0443,15.0625,1.7318,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,13,M2_Actual_i1_p13,0.8000,0.3399,16.4450,0.8658,0.4833,0.4850,15.0358,1.1595,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,14,M2_Actual_i1_p14,0.8000,0.3306,31.3810,1.5546,0.6260,0.0246,16.1184,2.2527,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,15,M2_Actual_i1_p15,0.8000,0.7617,31.8046,1.5259,0.9384,0.4780,22.5602,9.8588,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,16,M2_Actual_i1_p16,0.8000,0.7667,17.5423,0.8595,0.1871,0.4805,14.9442,1.8726,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,17,M2_Actual_i1_p17,0.8000,0.7664,36.9160,0.8600,0.1702,0.0313,15.9390,1.1984,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,18,M2_Actual_i1_p18,0.8000,0.3480,31.9131,0.8666,0.9374,0.4778,15.8329,1.8501,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,19,M2_Actual_i1_p19,0.8000,0.7623,18.0248,0.8633,0.1975,0.4824,14.9717,1.5007,0.0000,YES
M2_Actual,M2: Actual Hybrid,1,20,M2_Actual_i1_p20,0.8000,0.3401,36.6688,1.3572,0.9415,0.0353,15.5427,1.2910,0.0000,YES
M2_Actual,M2: Actual Hybrid,2,1,M2_Actual_i2_p1,0.8000,0.3336,14.2126,0.8628,0.9564,0.4777,16.6290,1.6177,0.0000,YES
M2_Actual,M2: Actual Hybrid,2,2,M2_Actual_i2_p2,1.6000,0.7615,37.0041,1.5413,0.9540,0.4784,15.2690,6.4454,0.0000,YES
M2_Actual,M2: Actual Hybrid,2,3,M2_Actual_i2_p3,0.8000,0.7547,35.2888,1.5532,0.1596,0.0500,16.8380,2.8232,0.0000,YES
M2_Actual,M2: Actual Hybrid,2,4,M2_Actual_i2_p4,0.8000,0.7689,32.7090,0.9170,0.9530,0.4799,19.4225,2.8167,0.0000,YES
M2_Actual,M2: Actual Hybrid,2,5,M2_Actual_i2_p5,0.8000,0.3372,28.2624,1.5552,0.9491,0.4799,17.1482,1.7101,0.0000,YES
M2_Actual,M2: Actual Hybrid,2,6,M2_Actual_i2_p6,0.8000,0.7685,16.6159,1.5618,0.5451,0.4826,17.4656,2.5953,0.0000,YES
M2_Actual,M2: Actual Hybrid,2,7,M2_Actual_i2_p7,1.6000,0.7829,13.3326,0.8776,0.2024,0.0327,7.2608,0.9004,0.0000,YES
M2_Actual,M2: Actual Hybrid,2,8,M2_Actual_i2_p8,0.8000,0.3226,34.8412,0.9254,0.1413,0.0269,13.4488,1.4346,0.0000,YES
M2_Actual,M2: Actual Hybrid,2,9,M2_Actual_i2_p9,1.6000,0.7743,15.0453,1.5553,0.1549,0.4708,7.9150,0.6042,0.0000,YES
M2_Actual,M2: Actual Hybrid,2,10,M2_Actual_i2_p10,1.6000,0.3523,35.3859,0.8657,0.9484,0.4837,7.8513,0.7491,0.0000,YES
M2_Actual,M2: Actual Hybrid,2,11,M2_Actual_i2_p11,0.8158,0.7712,30.7814,1.5656,0.9544,0.4802,20.2203,2.6920,0.0197,YES
M2_Actual,M2: Actual Hybrid,2,12,M2_Actual_i2_p12,1.5986,0.7675,19.1415,1.5656,0.9482,0.4770,12.8338,3.9576,0.0018,YES
M2_Actual,M2: Actual Hybrid,2,13,M2_Actual_i2_p13,0.8000,0.7660,34.4705,1.5574,0.6536,0.4810,17.1590,1.6653,0.0000,YES
M2_Actual,M2: Actual Hybrid,2,14,M2_Actual_i2_p14,0.9349,0.7793,13.1298,1.5668,0.1384,0.0263,13.8938,2.1945,0.0413,YES
M2_Actual,M2: Actual Hybrid,2,15,M2_Actual_i2_p15,0.8000,0.3223,33.0790,0.8473,0.9546,0.4718,16.3581,1.6296,0.0000,YES
M2_Actual,M2: Actual Hybrid,2,16,M2_Actual_i2_p16,0.8030,0.7663,13.6385,1.4591,0.9461,0.4772,23.2752,8.7795,0.0038,YES
M2_Actual,M2: Actual Hybrid,2,17,M2_Actual_i2_p17,0.8000,0.3379,32.8806,1.5602,0.1457,0.4736,14.6925,1.6702,0.0000,YES
M2_Actual,M2: Actual Hybrid,2,18,M2_Actual_i2_p18,0.8000,0.7680,36.8200,0.8752,0.1499,0.4734,13.9975,1.6115,0.0000,YES
M2_Actual,M2: Actual Hybrid,2,19,M2_Actual_i2_p19,0.8242,0.7511,15.6537,0.8366,0.1198,0.4698,14.7488,2.0840,0.0220,YES
M2_Actual,M2: Actual Hybrid,2,20,M2_Actual_i2_p20,0.8000,0.3330,13.0353,1.5549,0.4067,0.4810,16.8846,3.2766,0.0000,YES
M2_Actual,M2: Actual Hybrid,3,1,M2_Actual_i3_p1,0.8000,0.7676,22.1810,0.8438,0.9690,0.0320,16.0497,1.0583,0.0000,YES
M2_Actual,M2: Actual Hybrid,3,2,M2_Actual_i3_p2,0.8058,0.3328,22.7286,1.5532,0.1375,0.4785,16.3987,2.6008,0.0073,YES
M2_Actual,M2: Actual Hybrid,3,3,M2_Actual_i3_p3,1.0033,0.3375,34.2525,1.1778,0.9772,0.4916,15.9216,2.0001,0.0167,YES
M2_Actual,M2: Actual Hybrid,3,4,M2_Actual_i3_p4,0.9818,0.7683,36.8938,0.8500,0.1380,0.4809,11.5300,1.7372,0.0381,YES
M2_Actual,M2: Actual Hybrid,3,5,M2_Actual_i3_p5,1.0471,0.7672,34.5442,1.5513,0.9605,0.4865,16.1617,2.2563,0.0271,YES
M2_Actual,M2: Actual Hybrid,3,6,M2_Actual_i3_p6,1.5400,0.3250,27.5882,1.5789,0.9615,0.4908,12.2778,4.9572,0.0183,YES
M2_Actual,M2: Actual Hybrid,3,7,M2_Actual_i3_p7,0.8266,0.7737,37.7677,1.5789,0.6156,0.0166,16.9626,2.4096,0.0264,YES
M2_Actual,M2: Actual Hybrid,3,8,M2_Actual_i3_p8,1.6000,0.7771,27.7256,0.8687,0.9771,0.0259,7.2287,0.4057,0.0000,YES
M2_Actual,M2: Actual Hybrid,3,9,M2_Actual_i3_p9,0.9162,0.7758,15.4091,0.9735,0.9764,0.4847,17.0003,2.4523,0.0263,YES
M2_Actual,M2: Actual Hybrid,3,10,M2_Actual_i3_p10,1.0050,0.7657,15.9446,1.5554,0.9670,0.4841,19.3402,5.9965,0.0318,YES
M2_Actual,M2: Actual Hybrid,3,11,M2_Actual_i3_p11,0.9684,0.3362,14.2877,1.5642,0.9660,0.4842,19.5078,8.8046,0.0316,YES
M2_Actual,M2: Actual Hybrid,3,12,M2_Actual_i3_p12,1.0712,0.7667,13.1533,0.8774,0.1251,0.4841,10.7425,1.5436,0.0279,YES
M2_Actual,M2: Actual Hybrid,3,13,M2_Actual_i3_p13,0.9477,0.7676,16.4444,1.5592,0.9665,0.4851,16.1221,2.3001,0.0298,YES
M2_Actual,M2: Actual Hybrid,3,14,M2_Actual_i3_p14,0.8000,0.3302,13.2867,0.8557,0.1409,0.0250,13.0738,1.6161,0.0000,YES
M2_Actual,M2: Actual Hybrid,3,15,M2_Actual_i3_p15,1.1141,0.7711,13.1901,1.5568,0.1293,0.0233,12.0700,2.1598,0.0326,YES
M2_Actual,M2: Actual Hybrid,3,16,M2_Actual_i3_p16,1.6000,0.7646,14.0564,1.5307,0.9585,0.0277,7.7409,0.6204,0.0000,YES
M2_Actual,M2: Actual Hybrid,3,17,M2_Actual_i3_p17,1.6000,0.7781,30.1397,0.8604,0.9679,0.4740,9.6909,1.8232,0.0000,YES
M2_Actual,M2: Actual Hybrid,3,18,M2_Actual_i3_p18,0.8051,0.7575,35.2825,1.5535,0.1388,0.4859,16.0262,2.6339,0.0064,YES
M2_Actual,M2: Actual Hybrid,3,19,M2_Actual_i3_p19,0.8000,0.3312,21.3196,0.8414,0.9618,0.0228,14.4871,0.6265,0.0000,YES
M2_Actual,M2: Actual Hybrid,3,20,M2_Actual_i3_p20,0.8070,0.3189,18.0371,1.5611,0.1366,0.4865,14.1575,2.0365,0.0088,YES
M3_KMeans,M3: KMeans Pool,1,1,M3_KMeans_i1_p1,0.8206,0.6976,34.2651,0.9520,0.8806,0.1260,16.4704,1.2868,0.0257,YES
M3_KMeans,M3: KMeans Pool,1,2,M3_KMeans_i1_p2,0.8469,0.3761,11.1333,1.3452,0.8181,0.4017,19.0942,3.9275,0.0378,YES
M3_KMeans,M3: KMeans Pool,1,3,M3_KMeans_i1_p3,0.9218,0.7099,34.7176,1.4573,0.8539,0.4461,20.4612,6.2266,0.1079,NO
M3_KMeans,M3: KMeans Pool,1,4,M3_KMeans_i1_p4,0.8184,0.7098,33.0663,1.4785,0.3477,0.4239,16.7435,2.1862,0.0230,YES
M3_KMeans,M3: KMeans Pool,1,5,M3_KMeans_i1_p5,0.8253,0.6997,15.0137,1.0229,0.7761,0.4316,17.4209,2.1283,0.0317,YES
M3_KMeans,M3: KMeans Pool,1,6,M3_KMeans_i1_p6,0.8123,0.4590,37.1561,0.8782,0.2360,0.1130,12.9143,1.6255,0.0154,YES
M3_KMeans,M3: KMeans Pool,1,7,M3_KMeans_i1_p7,0.8606,0.4918,15.7388,1.3595,0.8694,0.4705,18.3373,6.5816,0.0590,NO
M3_KMeans,M3: KMeans Pool,1,8,M3_KMeans_i1_p8,0.8292,0.5193,13.8816,0.9077,0.1833,0.4167,14.0800,1.7491,0.0365,YES
M3_KMeans,M3: KMeans Pool,1,9,M3_KMeans_i1_p9,0.8222,0.3565,34.2790,0.8641,0.8563,0.3569,15.0885,1.0506,0.0277,YES
M3_KMeans,M3: KMeans Pool,1,10,M3_KMeans_i1_p10,0.8310,0.7703,31.0693,1.3002,0.3045,0.0258,15.6363,1.5368,0.0387,YES
M3_KMeans,M3: KMeans Pool,1,11,M3_KMeans_i1_p11,0.8280,0.3964,35.8994,1.5131,0.7586,0.3925,17.0500,3.2938,0.0350,YES
M3_KMeans,M3: KMeans Pool,1,12,M3_KMeans_i1_p12,0.8406,0.4773,17.6872,0.9259,0.9083,0.4208,15.5539,1.3683,0.0507,NO
M3_KMeans,M3: KMeans Pool,1,13,M3_KMeans_i1_p13,0.8256,0.7219,31.5857,0.9331,0.2822,0.4279,14.5806,1.6352,0.0320,YES
M3_KMeans,M3: KMeans Pool,1,14,M3_KMeans_i1_p14,0.8224,0.4530,32.9239,1.1921,0.8230,0.4350,16.3966,2.6111,0.0280,YES
M3_KMeans,M3: KMeans Pool,1,15,M3_KMeans_i1_p15,0.8746,0.7263,33.9431,0.9230,0.8700,0.4305,16.2638,1.8522,0.0932,NO
M3_KMeans,M3: KMeans Pool,1,16,M3_KMeans_i1_p16,0.8310,0.3991,18.4525,1.4928,0.2146,0.4503,15.6658,3.6591,0.0387,YES
M3_KMeans,M3: KMeans Pool,1,17,M3_KMeans_i1_p17,0.8318,0.5855,37.4343,1.0979,0.2101,0.4299,15.0475,1.5635,0.0397,YES
M3_KMeans,M3: KMeans Pool,1,18,M3_KMeans_i1_p18,0.8220,0.3530,14.5330,0.9406,0.4822,0.4489,14.8550,1.5358,0.0275,YES
M3_KMeans,M3: KMeans Pool,1,19,M3_KMeans_i1_p19,0.8360,0.7264,18.7856,1.4529,0.8109,0.4410,19.1663,3.3201,0.0450,YES
M3_KMeans,M3: KMeans Pool,1,20,M3_KMeans_i1_p20,0.8174,0.7524,34.8332,1.4027,0.8625,0.1227,17.2193,1.9931,0.0217,YES
M3_KMeans,M3: KMeans Pool,2,1,M3_KMeans_i2_p1,0.8659,0.7040,24.3798,1.4890,0.8412,0.4321,20.8962,6.7054,0.0824,NO
M3_KMeans,M3: KMeans Pool,2,2,M3_KMeans_i2_p2,0.8680,0.7505,36.3373,1.2883,0.2358,0.0328,15.3943,2.4828,0.0656,NO
M3_KMeans,M3: KMeans Pool,2,3,M3_KMeans_i2_p3,0.9335,0.6139,12.0694,0.9493,0.1732,0.4173,12.5800,1.6690,0.0690,NO
M3_KMeans,M3: KMeans Pool,2,4,M3_KMeans_i2_p4,1.5693,0.7434,32.3030,0.9645,0.8855,0.4363,10.0683,1.8351,0.0384,YES
M3_KMeans,M3: KMeans Pool,2,5,M3_KMeans_i2_p5,0.8261,0.3712,31.4513,1.1426,0.1872,0.1039,13.1175,1.9119,0.0326,YES
M3_KMeans,M3: KMeans Pool,2,6,M3_KMeans_i2_p6,0.8349,0.7200,35.0688,1.5068,0.3446,0.4236,15.1575,1.5211,0.0437,YES
M3_KMeans,M3: KMeans Pool,2,7,M3_KMeans_i2_p7,1.5767,0.6910,15.3190,1.3478,0.8265,0.0736,7.5686,0.2302,0.0291,YES
M3_KMeans,M3: KMeans Pool,2,8,M3_KMeans_i2_p8,0.9305,0.3754,16.1254,1.5120,0.2632,0.4569,13.5444,1.2257,0.0861,NO
M3_KMeans,M3: KMeans Pool,2,9,M3_KMeans_i2_p9,0.9037,0.4255,14.4880,1.3952,0.9254,0.4356,18.2225,5.1719,0.0829,NO
M3_KMeans,M3: KMeans Pool,2,10,M3_KMeans_i2_p10,0.8199,0.7255,35.0858,1.2183,0.8534,0.0526,14.9217,0.6194,0.0248,YES
M3_KMeans,M3: KMeans Pool,2,11,M3_KMeans_i2_p11,1.0900,0.7463,15.3356,1.5420,0.1619,0.3644,11.8390,1.6943,0.0688,NO
M3_KMeans,M3: KMeans Pool,2,12,M3_KMeans_i2_p12,0.8621,0.3960,35.6641,1.4067,0.7378,0.4508,19.4719,5.8395,0.0776,NO
M3_KMeans,M3: KMeans Pool,2,13,M3_KMeans_i2_p13,0.8580,0.7386,13.0421,1.0189,0.8824,0.3765,17.3408,1.7653,0.0725,NO
